Año,Mes,Mes_num,Accion,Tipo,Hora,Cantidad
2022,Enero,1,Llamadas,Violencia familiar histórica,12,3
2022,Febrero,2,Llamadas,Violencia familiar histórica,12,2
2022,Marzo,3,Llamadas,Violencia familiar histórica,12,4
2022,Abril,4,Llamadas,Violencia familiar histórica,12,0
2022,Mayo,5,Llamadas,Violencia familiar histórica,12,4
2022,Junio,6,Llamadas,Violencia familiar histórica,12,0
2022,Enero,1,Llamadas,Violencia familiar histórica,13,2
2022,Febrero,2,Llamadas,Violencia familiar histórica,13,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,13,3
2022,Abril,4,Llamadas,Violencia familiar histórica,13,3
2022,Mayo,5,Llamadas,Violencia familiar histórica,13,4
2022,Junio,6,Llamadas,Violencia familiar histórica,13,3
2022,Enero,1,Llamadas,Violencia familiar histórica,14,1
2022,Febrero,2,Llamadas,Violencia familiar histórica,14,3
2022,Marzo,3,Llamadas,Violencia familiar histórica,14,3
2022,Abril,4,Llamadas,Violencia familiar histórica,14,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,14,0
2022,Junio,6,Llamadas,Violencia familiar histórica,14,2
2022,Enero,1,Llamadas,Violencia familiar histórica,15,1
2022,Febrero,2,Llamadas,Violencia familiar histórica,15,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,15,0
2022,Abril,4,Llamadas,Violencia familiar histórica,15,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,15,0
2022,Junio,6,Llamadas,Violencia familiar histórica,15,1
2022,Enero,1,Llamadas,Violencia familiar histórica,16,4
2022,Febrero,2,Llamadas,Violencia familiar histórica,16,2
2022,Marzo,3,Llamadas,Violencia familiar histórica,16,2
2022,Abril,4,Llamadas,Violencia familiar histórica,16,2
2022,Mayo,5,Llamadas,Violencia familiar histórica,16,0
2022,Junio,6,Llamadas,Violencia familiar histórica,16,1
2022,Enero,1,Llamadas,Violencia familiar histórica,17,0
2022,Febrero,2,Llamadas,Violencia familiar histórica,17,1
2022,Marzo,3,Llamadas,Violencia familiar histórica,17,2
2022,Abril,4,Llamadas,Violencia familiar histórica,17,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,17,0
2022,Junio,6,Llamadas,Violencia familiar histórica,17,0
2022,Enero,1,Llamadas,Violencia familiar histórica,18,0
2022,Febrero,2,Llamadas,Violencia familiar histórica,18,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,18,0
2022,Abril,4,Llamadas,Violencia familiar histórica,18,0
2022,Mayo,5,Llamadas,Violencia familiar histórica,18,0
2022,Junio,6,Llamadas,Violencia familiar histórica,18,3
2022,Enero,1,Llamadas,Violencia familiar histórica,19,0
2022,Febrero,2,Llamadas,Violencia familiar histórica,19,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,19,0
2022,Abril,4,Llamadas,Violencia familiar histórica,19,0
2022,Mayo,5,Llamadas,Violencia familiar histórica,19,2
2022,Junio,6,Llamadas,Violencia familiar histórica,19,2
2022,Enero,1,Llamadas,Violencia familiar histórica,20,2
2022,Febrero,2,Llamadas,Violencia familiar histórica,20,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,20,2
2022,Abril,4,Llamadas,Violencia familiar histórica,20,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,20,0
2022,Junio,6,Llamadas,Violencia familiar histórica,20,2
2022,Enero,1,Llamadas,Violencia familiar histórica,21,0
2022,Febrero,2,Llamadas,Violencia familiar histórica,21,0
2022,Marzo,3,Llamadas,Violencia familiar histórica,21,1
2022,Abril,4,Llamadas,Violencia familiar histórica,21,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,21,0
2022,Junio,6,Llamadas,Violencia familiar histórica,21,0
2022,Enero,1,Llamadas,Violencia familiar histórica,22,1
2022,Febrero,2,Llamadas,Violencia familiar histórica,22,1
2022,Marzo,3,Llamadas,Violencia familiar histórica,22,1
2022,Abril,4,Llamadas,Violencia familiar histórica,22,1
2022,Mayo,5,Llamadas,Violencia familiar histórica,22,0
2022,Junio,6,Llamadas,Violencia familiar histórica,22,0
2022,Enero,1,Llamadas,Violencia familiar histórica,23,2
2022,Febrero,2,Llamadas,Violencia familiar histórica,23,1
2022,Marzo,3,Llamadas,Violencia familiar histórica,23,1
2022,Abril,4,Llamadas,Violencia familiar histórica,23,2
2022,Mayo,5,Llamadas,Violencia familiar histórica,23,1
2022,Junio,6,Llamadas,Violencia familiar histórica,23,1
2022,Enero,1,Llamadas,Violencia familiar en curso,0,267
2022,Febrero,2,Llamadas,Violencia familiar en curso,0,273
2022,Marzo,3,Llamadas,Violencia familiar en curso,0,258
2022,Abril,4,Llamadas,Violencia familiar en curso,0,275
2022,Mayo,5,Llamadas,Violencia familiar en curso,0,206
2022,Junio,6,Llamadas,Violencia familiar en curso,0,210
2022,Enero,1,Llamadas,Violencia familiar en curso,1,299
2022,Febrero,2,Llamadas,Violencia familiar en curso,1,238
2022,Marzo,3,Llamadas,Violencia familiar en curso,1,198
2022,Abril,4,Llamadas,Violencia familiar en curso,1,185
2022,Mayo,5,Llamadas,Violencia familiar en curso,1,135
2022,Junio,6,Llamadas,Violencia familiar en curso,1,151
2022,Enero,1,Llamadas,Violencia familiar en curso,2,196
2022,Febrero,2,Llamadas,Violencia familiar en curso,2,195
2022,Marzo,3,Llamadas,Violencia familiar en curso,2,136
2022,Abril,4,Llamadas,Violencia familiar en curso,2,123
2022,Mayo,5,Llamadas,Violencia familiar en curso,2,90
2022,Junio,6,Llamadas,Violencia familiar en curso,2,109
2022,Enero,1,Llamadas,Violencia familiar en curso,3,185
2022,Febrero,2,Llamadas,Violencia familiar en curso,3,137
2022,Marzo,3,Llamadas,Violencia familiar en curso,3,123
2022,Abril,4,Llamadas,Violencia familiar en curso,3,108
2022,Mayo,5,Llamadas,Violencia familiar en curso,3,76
2022,Junio,6,Llamadas,Violencia familiar en curso,3,82
2022,Enero,1,Llamadas,Violencia familiar en curso,4,114
2022,Febrero,2,Llamadas,Violencia familiar en curso,4,110
2022,Marzo,3,Llamadas,Violencia familiar en curso,4,112
2022,Abril,4,Llamadas,Violencia familiar en curso,4,79
2022,Mayo,5,Llamadas,Violencia familiar en curso,4,91
2022,Junio,6,Llamadas,Violencia familiar en curso,4,89
2022,Enero,1,Llamadas,Violencia familiar en curso,5,131
2022,Febrero,2,Llamadas,Violencia familiar en curso,5,118
2022,Marzo,3,Llamadas,Violencia familiar en curso,5,104
2022,Abril,4,Llamadas,Violencia familiar en curso,5,92
2022,Mayo,5,Llamadas,Violencia familiar en curso,5,105
2022,Junio,6,Llamadas,Violencia familiar en curso,5,90
2022,Enero,1,Llamadas,Violencia familiar en curso,6,112
2022,Febrero,2,Llamadas,Violencia familiar en curso,6,88
2022,Marzo,3,Llamadas,Violencia familiar en curso,6,93
2022,Abril,4,Llamadas,Violencia familiar en curso,6,90
2022,Mayo,5,Llamadas,Violencia familiar en curso,6,95
2022,Junio,6,Llamadas,Violencia familiar en curso,6,58
2022,Enero,1,Llamadas,Violencia familiar en curso,7,104
2022,Febrero,2,Llamadas,Violencia familiar en curso,7,71
2022,Marzo,3,Llamadas,Violencia familiar en curso,7,87
2022,Abril,4,Llamadas,Violencia familiar en curso,7,89
2022,Mayo,5,Llamadas,Violencia familiar en curso,7,66
2022,Junio,6,Llamadas,Violencia familiar en curso,7,78
2022,Enero,1,Llamadas,Violencia familiar en curso,8,107
2022,Febrero,2,Llamadas,Violencia familiar en curso,8,84
2022,Marzo,3,Llamadas,Violencia familiar en curso,8,82
2022,Abril,4,Llamadas,Violencia familiar en curso,8,69
2022,Mayo,5,Llamadas,Violencia familiar en curso,8,66
2022,Junio,6,Llamadas,Violencia familiar en curso,8,60
2022,Enero,1,Llamadas,Violencia familiar en curso,9,134
2022,Febrero,2,Llamadas,Violencia familiar en curso,9,98
2022,Marzo,3,Llamadas,Violencia familiar en curso,9,90
2022,Abril,4,Llamadas,Violencia familiar en curso,9,113
2022,Mayo,5,Llamadas,Violencia familiar en curso,9,88
2022,Junio,6,Llamadas,Violencia familiar en curso,9,93
2022,Enero,1,Llamadas,Violencia familiar en curso,10,180
2022,Febrero,2,Llamadas,Violencia familiar en curso,10,114
2022,Marzo,3,Llamadas,Violencia familiar en curso,10,121
2022,Abril,4,Llamadas,Violencia familiar en curso,10,138
2022,Mayo,5,Llamadas,Violencia familiar en curso,10,122
2022,Junio,6,Llamadas,Violencia familiar en curso,10,98
2022,Enero,1,Llamadas,Violencia familiar en curso,11,190
2022,Febrero,2,Llamadas,Violencia familiar en curso,11,143
2022,Marzo,3,Llamadas,Violencia familiar en curso,11,174
2022,Abril,4,Llamadas,Violencia familiar en curso,11,165
2022,Mayo,5,Llamadas,Violencia familiar en curso,11,126
2022,Junio,6,Llamadas,Violencia familiar en curso,11,131
2022,Enero,1,Llamadas,Violencia familiar en curso,12,260
2022,Febrero,2,Llamadas,Violencia familiar en curso,12,191
2022,Marzo,3,Llamadas,Violencia familiar en curso,12,209
2022,Abril,4,Llamadas,Violencia familiar en curso,12,238
2022,Mayo,5,Llamadas,Violencia familiar en curso,12,183
2022,Junio,6,Llamadas,Violencia familiar en curso,12,167
2022,Enero,1,Llamadas,Violencia familiar en curso,13,234
2022,Febrero,2,Llamadas,Violencia familiar en curso,13,216
2022,Marzo,3,Llamadas,Violencia familiar en curso,13,267
2022,Abril,4,Llamadas,Violencia familiar en curso,13,233
2022,Mayo,5,Llamadas,Violencia familiar en curso,13,228
2022,Junio,6,Llamadas,Violencia familiar en curso,13,243
2022,Enero,1,Llamadas,Violencia familiar en curso,14,248
2022,Febrero,2,Llamadas,Violencia familiar en curso,14,191
2022,Marzo,3,Llamadas,Violencia familiar en curso,14,290
2022,Abril,4,Llamadas,Violencia familiar en curso,14,255
2022,Mayo,5,Llamadas,Violencia familiar en curso,14,248
2022,Junio,6,Llamadas,Violencia familiar en curso,14,181
2022,Enero,1,Llamadas,Violencia familiar en curso,15,215
2022,Febrero,2,Llamadas,Violencia familiar en curso,15,194
2022,Marzo,3,Llamadas,Violencia familiar en curso,15,172
2022,Abril,4,Llamadas,Violencia familiar en curso,15,172
2022,Mayo,5,Llamadas,Violencia familiar en curso,15,169
2022,Junio,6,Llamadas,Violencia familiar en curso,15,160
2022,Enero,1,Llamadas,Violencia familiar en curso,16,142
2022,Febrero,2,Llamadas,Violencia familiar en curso,16,148
2022,Marzo,3,Llamadas,Violencia familiar en curso,16,173
2022,Abril,4,Llamadas,Violencia familiar en curso,16,152
2022,Mayo,5,Llamadas,Violencia familiar en curso,16,171
2022,Junio,6,Llamadas,Violencia familiar en curso,16,116
2022,Enero,1,Llamadas,Violencia familiar en curso,17,172
2022,Febrero,2,Llamadas,Violencia familiar en curso,17,165
2022,Marzo,3,Llamadas,Violencia familiar en curso,17,187
2022,Abril,4,Llamadas,Violencia familiar en curso,17,158
2022,Mayo,5,Llamadas,Violencia familiar en curso,17,126
2022,Junio,6,Llamadas,Violencia familiar en curso,17,153
2022,Enero,1,Llamadas,Violencia familiar en curso,18,170
2022,Febrero,2,Llamadas,Violencia familiar en curso,18,157
2022,Marzo,3,Llamadas,Violencia familiar en curso,18,182
2022,Abril,4,Llamadas,Violencia familiar en curso,18,180
2022,Mayo,5,Llamadas,Violencia familiar en curso,18,188
2022,Junio,6,Llamadas,Violencia familiar en curso,18,161
2022,Enero,1,Llamadas,Violencia familiar en curso,19,217
2022,Febrero,2,Llamadas,Violencia familiar en curso,19,188
2022,Marzo,3,Llamadas,Violencia familiar en curso,19,217
2022,Abril,4,Llamadas,Violencia familiar en curso,19,224
2022,Mayo,5,Llamadas,Violencia familiar en curso,19,203
2022,Junio,6,Llamadas,Violencia familiar en curso,19,196
2022,Enero,1,Llamadas,Violencia familiar en curso,20,281
2022,Febrero,2,Llamadas,Violencia familiar en curso,20,236
2022,Marzo,3,Llamadas,Violencia familiar en curso,20,308
2022,Abril,4,Llamadas,Violencia familiar en curso,20,205
2022,Mayo,5,Llamadas,Violencia familiar en curso,20,235
2022,Junio,6,Llamadas,Violencia familiar en curso,20,181
2022,Enero,1,Llamadas,Violencia familiar en curso,21,344
2022,Febrero,2,Llamadas,Violencia familiar en curso,21,246
2022,Marzo,3,Llamadas,Violencia familiar en curso,21,258
2022,Abril,4,Llamadas,Violencia familiar en curso,21,260
2022,Mayo,5,Llamadas,Violencia familiar en curso,21,235
2022,Junio,6,Llamadas,Violencia familiar en curso,21,235
2022,Enero,1,Llamadas,Violencia familiar en curso,22,327
2022,Febrero,2,Llamadas,Violencia familiar en curso,22,240
2022,Marzo,3,Llamadas,Violencia familiar en curso,22,281
2022,Abril,4,Llamadas,Violencia familiar en curso,22,260
2022,Mayo,5,Llamadas,Violencia familiar en curso,22,226
2022,Junio,6,Llamadas,Violencia familiar en curso,22,226
2022,Enero,1,Llamadas,Violencia familiar en curso,23,311
2022,Febrero,2,Llamadas,Violencia familiar en curso,23,277
2022,Marzo,3,Llamadas,Violencia familiar en curso,23,250
2022,Abril,4,Llamadas,Violencia familiar en curso,23,253
2022,Mayo,5,Llamadas,Violencia familiar en curso,23,261
2022,Junio,6,Llamadas,Violencia familiar en curso,23,206
2022,Enero,1,Intervenciones,Abuso sexual,0,3
2022,Febrero,2,Intervenciones,Abuso sexual,0,3
2022,Marzo,3,Intervenciones,Abuso sexual,0,0
2022,Abril,4,Intervenciones,Abuso sexual,0,2
2022,Mayo,5,Intervenciones,Abuso sexual,0,5
2022,Junio,6,Intervenciones,Abuso sexual,0,3
2022,Enero,1,Intervenciones,Abuso sexual,1,2
2022,Febrero,2,Intervenciones,Abuso sexual,1,2
2022,Marzo,3,Intervenciones,Abuso sexual,1,3
2022,Abril,4,Intervenciones,Abuso sexual,1,1
2022,Mayo,5,Intervenciones,Abuso sexual,1,3
2022,Junio,6,Intervenciones,Abuso sexual,1,1
2022,Enero,1,Intervenciones,Abuso sexual,2,2
2022,Febrero,2,Intervenciones,Abuso sexual,2,3
2022,Marzo,3,Intervenciones,Abuso sexual,2,1
2022,Abril,4,Intervenciones,Abuso sexual,2,0
2022,Mayo,5,Intervenciones,Abuso sexual,2,1
2022,Junio,6,Intervenciones,Abuso sexual,2,3
2022,Enero,1,Intervenciones,Abuso sexual,3,3
2022,Febrero,2,Intervenciones,Abuso sexual,3,5
2022,Marzo,3,Intervenciones,Abuso sexual,3,0
2022,Abril,4,Intervenciones,Abuso sexual,3,0
2022,Mayo,5,Intervenciones,Abuso sexual,3,0
2022,Junio,6,Intervenciones,Abuso sexual,3,3
2022,Enero,1,Intervenciones,Abuso sexual,4,0
2022,Febrero,2,Intervenciones,Abuso sexual,4,4
2022,Marzo,3,Intervenciones,Abuso sexual,4,2
2022,Abril,4,Intervenciones,Abuso sexual,4,0
2022,Mayo,5,Intervenciones,Abuso sexual,4,3
2022,Junio,6,Intervenciones,Abuso sexual,4,2
2022,Enero,1,Intervenciones,Abuso sexual,5,0
2022,Febrero,2,Intervenciones,Abuso sexual,5,3
2022,Marzo,3,Intervenciones,Abuso sexual,5,2
2022,Abril,4,Intervenciones,Abuso sexual,5,1
2022,Mayo,5,Intervenciones,Abuso sexual,5,3
2022,Junio,6,Intervenciones,Abuso sexual,5,0
2022,Enero,1,Intervenciones,Abuso sexual,6,1
2022,Febrero,2,Intervenciones,Abuso sexual,6,2
2022,Marzo,3,Intervenciones,Abuso sexual,6,3
2022,Abril,4,Intervenciones,Abuso sexual,6,0
2022,Mayo,5,Intervenciones,Abuso sexual,6,0
2022,Junio,6,Intervenciones,Abuso sexual,6,1
2022,Enero,1,Intervenciones,Abuso sexual,7,3
2022,Febrero,2,Intervenciones,Abuso sexual,7,1
2022,Marzo,3,Intervenciones,Abuso sexual,7,2
2022,Abril,4,Intervenciones,Abuso sexual,7,1
2022,Mayo,5,Intervenciones,Abuso sexual,7,1
2022,Junio,6,Intervenciones,Abuso sexual,7,1
2022,Enero,1,Intervenciones,Abuso sexual,8,2
2022,Febrero,2,Intervenciones,Abuso sexual,8,1
2022,Marzo,3,Intervenciones,Abuso sexual,8,0
2022,Abril,4,Intervenciones,Abuso sexual,8,3
2022,Mayo,5,Intervenciones,Abuso sexual,8,4
2022,Junio,6,Intervenciones,Abuso sexual,8,4
2022,Enero,1,Intervenciones,Abuso sexual,9,2
2022,Febrero,2,Intervenciones,Abuso sexual,9,0
2022,Marzo,3,Intervenciones,Abuso sexual,9,0
2022,Abril,4,Intervenciones,Abuso sexual,9,2
2022,Mayo,5,Intervenciones,Abuso sexual,9,2
2022,Junio,6,Intervenciones,Abuso sexual,9,4
2022,Enero,1,Intervenciones,Abuso sexual,10,1
2022,Febrero,2,Intervenciones,Abuso sexual,10,0
2022,Marzo,3,Intervenciones,Abuso sexual,10,2
2022,Abril,4,Intervenciones,Abuso sexual,10,2
2022,Mayo,5,Intervenciones,Abuso sexual,10,1
2022,Junio,6,Intervenciones,Abuso sexual,10,1
2022,Enero,1,Intervenciones,Abuso sexual,11,3
2022,Febrero,2,Intervenciones,Abuso sexual,11,1
2022,Marzo,3,Intervenciones,Abuso sexual,11,0
2022,Abril,4,Intervenciones,Abuso sexual,11,3
2022,Mayo,5,Intervenciones,Abuso sexual,11,2
2022,Junio,6,Intervenciones,Abuso sexual,11,1
2022,Enero,1,Intervenciones,Abuso sexual,12,1
2022,Febrero,2,Intervenciones,Abuso sexual,12,0
2022,Marzo,3,Intervenciones,Abuso sexual,12,4
2022,Abril,4,Intervenciones,Abuso sexual,12,1
2022,Mayo,5,Intervenciones,Abuso sexual,12,0
2022,Junio,6,Intervenciones,Abuso sexual,12,5
2022,Enero,1,Intervenciones,Abuso sexual,13,0
2022,Febrero,2,Intervenciones,Abuso sexual,13,2
2022,Marzo,3,Intervenciones,Abuso sexual,13,1
2022,Abril,4,Intervenciones,Abuso sexual,13,0
2022,Mayo,5,Intervenciones,Abuso sexual,13,4
2022,Junio,6,Intervenciones,Abuso sexual,13,1
2022,Enero,1,Intervenciones,Abuso sexual,14,1
2022,Febrero,2,Intervenciones,Abuso sexual,14,2
2022,Marzo,3,Intervenciones,Abuso sexual,14,0
2022,Abril,4,Intervenciones,Abuso sexual,14,4
2022,Mayo,5,Intervenciones,Abuso sexual,14,1
2022,Junio,6,Intervenciones,Abuso sexual,14,1
2022,Enero,1,Intervenciones,Abuso sexual,15,2
2022,Febrero,2,Intervenciones,Abuso sexual,15,2
2022,Marzo,3,Intervenciones,Abuso sexual,15,2
2022,Abril,4,Intervenciones,Abuso sexual,15,3
2022,Mayo,5,Intervenciones,Abuso sexual,15,2
2022,Junio,6,Intervenciones,Abuso sexual,15,0
2022,Enero,1,Intervenciones,Abuso sexual,16,3
2022,Febrero,2,Intervenciones,Abuso sexual,16,0
2022,Marzo,3,Intervenciones,Abuso sexual,16,4
2022,Abril,4,Intervenciones,Abuso sexual,16,3
2022,Mayo,5,Intervenciones,Abuso sexual,16,3
2022,Junio,6,Intervenciones,Abuso sexual,16,0
2022,Enero,1,Intervenciones,Abuso sexual,17,1
2022,Febrero,2,Intervenciones,Abuso sexual,17,2
2022,Marzo,3,Intervenciones,Abuso sexual,17,0
2022,Abril,4,Intervenciones,Abuso sexual,17,5
2022,Mayo,5,Intervenciones,Abuso sexual,17,3
2022,Junio,6,Intervenciones,Abuso sexual,17,1
2022,Enero,1,Intervenciones,Abuso sexual,18,3
2022,Febrero,2,Intervenciones,Abuso sexual,18,1
2022,Marzo,3,Intervenciones,Abuso sexual,18,2
2022,Abril,4,Intervenciones,Abuso sexual,18,2
2022,Mayo,5,Intervenciones,Abuso sexual,18,4
2022,Junio,6,Intervenciones,Abuso sexual,18,0
2022,Enero,1,Intervenciones,Abuso sexual,19,4
2022,Febrero,2,Intervenciones,Abuso sexual,19,1
2022,Marzo,3,Intervenciones,Abuso sexual,19,8
2022,Abril,4,Intervenciones,Abuso sexual,19,5
2022,Mayo,5,Intervenciones,Abuso sexual,19,4
2022,Junio,6,Intervenciones,Abuso sexual,19,2
2022,Enero,1,Intervenciones,Abuso sexual,20,2
2022,Febrero,2,Intervenciones,Abuso sexual,20,1
2022,Marzo,3,Intervenciones,Abuso sexual,20,8
2022,Abril,4,Intervenciones,Abuso sexual,20,5
2022,Mayo,5,Intervenciones,Abuso sexual,20,3
2022,Junio,6,Intervenciones,Abuso sexual,20,4
2022,Enero,1,Intervenciones,Abuso sexual,21,3
2022,Febrero,2,Intervenciones,Abuso sexual,21,2
2022,Marzo,3,Intervenciones,Abuso sexual,21,0
2022,Abril,4,Intervenciones,Abuso sexual,21,3
2022,Mayo,5,Intervenciones,Abuso sexual,21,2
2022,Junio,6,Intervenciones,Abuso sexual,21,1
2022,Enero,1,Intervenciones,Abuso sexual,22,2
2022,Febrero,2,Intervenciones,Abuso sexual,22,0
2022,Marzo,3,Intervenciones,Abuso sexual,22,1
2022,Abril,4,Intervenciones,Abuso sexual,22,8
2022,Mayo,5,Intervenciones,Abuso sexual,22,3
2022,Junio,6,Intervenciones,Abuso sexual,22,2
2022,Enero,1,Intervenciones,Abuso sexual,23,5
2022,Febrero,2,Intervenciones,Abuso sexual,23,2
2022,Marzo,3,Intervenciones,Abuso sexual,23,1
2022,Abril,4,Intervenciones,Abuso sexual,23,1
2022,Mayo,5,Intervenciones,Abuso sexual,23,2
2022,Junio,6,Intervenciones,Abuso sexual,23,2
2022,Enero,1,Intervenciones,Abuso sexual,0,0
2022,Febrero,2,Intervenciones,Abuso sexual,0,0
2022,Marzo,3,Intervenciones,Abuso sexual,0,0
2022,Abril,4,Intervenciones,Abuso sexual,0,0
2022,Mayo,5,Intervenciones,Abuso sexual,0,0
2022,Junio,6,Intervenciones,Abuso sexual,0,0
2022,Enero,1,Intervenciones,Abuso sexual,1,0
2022,Febrero,2,Intervenciones,Abuso sexual,1,1
2022,Marzo,3,Intervenciones,Abuso sexual,1,0
2022,Abril,4,Intervenciones,Abuso sexual,1,0
2022,Mayo,5,Intervenciones,Abuso sexual,1,0
2022,Junio,6,Intervenciones,Abuso sexual,1,1
2022,Enero,1,Intervenciones,Abuso sexual,2,1
2022,Febrero,2,Intervenciones,Abuso sexual,2,0
2022,Marzo,3,Intervenciones,Abuso sexual,2,0
2022,Abril,4,Intervenciones,Abuso sexual,2,0
2022,Mayo,5,Intervenciones,Abuso sexual,2,0
2022,Junio,6,Intervenciones,Abuso sexual,2,0
2022,Enero,1,Intervenciones,Abuso sexual,3,0
2022,Febrero,2,Intervenciones,Abuso sexual,3,0
2022,Marzo,3,Intervenciones,Abuso sexual,3,0
2022,Abril,4,Intervenciones,Abuso sexual,3,0
2022,Mayo,5,Intervenciones,Abuso sexual,3,0
2022,Junio,6,Intervenciones,Abuso sexual,3,0
2022,Enero,1,Intervenciones,Abuso sexual,4,0
2022,Febrero,2,Intervenciones,Abuso sexual,4,0
2022,Marzo,3,Intervenciones,Abuso sexual,4,0
2022,Abril,4,Intervenciones,Abuso sexual,4,0
2022,Mayo,5,Intervenciones,Abuso sexual,4,0
2022,Junio,6,Intervenciones,Abuso sexual,4,0
2022,Enero,1,Intervenciones,Abuso sexual,5,0
2022,Febrero,2,Intervenciones,Abuso sexual,5,0
2022,Marzo,3,Intervenciones,Abuso sexual,5,0
2022,Abril,4,Intervenciones,Abuso sexual,5,0
2022,Mayo,5,Intervenciones,Abuso sexual,5,0
2022,Junio,6,Intervenciones,Abuso sexual,5,1
2022,Enero,1,Intervenciones,Abuso sexual,6,0
2022,Febrero,2,Intervenciones,Abuso sexual,6,0
2022,Marzo,3,Intervenciones,Abuso sexual,6,0
2022,Abril,4,Intervenciones,Abuso sexual,6,1
2022,Mayo,5,Intervenciones,Abuso sexual,6,0
2022,Junio,6,Intervenciones,Abuso sexual,6,0
2022,Enero,1,Intervenciones,Abuso sexual,7,0
2022,Febrero,2,Intervenciones,Abuso sexual,7,0
2022,Marzo,3,Intervenciones,Abuso sexual,7,0
2022,Abril,4,Intervenciones,Abuso sexual,7,0
2022,Mayo,5,Intervenciones,Abuso sexual,7,0
2022,Junio,6,Intervenciones,Abuso sexual,7,0
2022,Enero,1,Intervenciones,Abuso sexual,8,0
2022,Febrero,2,Intervenciones,Abuso sexual,8,0
2022,Marzo,3,Intervenciones,Abuso sexual,8,0
2022,Abril,4,Intervenciones,Abuso sexual,8,0
2022,Mayo,5,Intervenciones,Abuso sexual,8,0
2022,Junio,6,Intervenciones,Abuso sexual,8,0
2022,Enero,1,Intervenciones,Abuso sexual,9,0
2022,Febrero,2,Intervenciones,Abuso sexual,9,0
2022,Marzo,3,Intervenciones,Abuso sexual,9,0
2022,Abril,4,Intervenciones,Abuso sexual,9,0
2022,Mayo,5,Intervenciones,Abuso sexual,9,0
2022,Junio,6,Intervenciones,Abuso sexual,9,0
2022,Enero,1,Intervenciones,Abuso sexual,10,0
2022,Febrero,2,Intervenciones,Abuso sexual,10,0
2022,Marzo,3,Intervenciones,Abuso sexual,10,0
2022,Abril,4,Intervenciones,Abuso sexual,10,0
2022,Mayo,5,Intervenciones,Abuso sexual,10,0
2022,Junio,6,Intervenciones,Abuso sexual,10,0
2022,Enero,1,Intervenciones,Abuso sexual,11,0
2022,Febrero,2,Intervenciones,Abuso sexual,11,0
2022,Marzo,3,Intervenciones,Abuso sexual,11,0
2022,Abril,4,Intervenciones,Abuso sexual,11,0
2022,Mayo,5,Intervenciones,Abuso sexual,11,0
2022,Junio,6,Intervenciones,Abuso sexual,11,0
2022,Enero,1,Intervenciones,Abuso sexual,12,0
2022,Febrero,2,Intervenciones,Abuso sexual,12,0
2022,Marzo,3,Intervenciones,Abuso sexual,12,0
2022,Abril,4,Intervenciones,Abuso sexual,12,0
